"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"179",16793781,4,0.848086124401914,209,27,108.956501831502,209,0.497607655502392,0.736842105263158,0.616361071932299,"Florida"
"180",16793831,17,0.829439909935266,209,26,27.690784884782,171,0.0191387559808612,0.425837320574163,0.0855106888361045,"Florida"
"181",16793857,4,0.824162679425837,209,30,184.944134078212,223,0.822966507177033,0.832535885167464,0.952104499274311,"Florida"
"182",16793969,6,0.800637958532695,209,37,138.324127906977,207,0.641148325358852,0.736842105263158,0.775896414342629,"Florida"
"183",16949668,4,0.83133971291866,209,28,17.1427255985267,220,0.0239234449760766,0.200956937799043,0.0935251798561151,"Florida"
"184",16949560,32,0.847039473684211,209,20,9.81060029839505,222,0.00956937799043062,0.330143540669856,0.0453662842012357,"Florida"
"185",16949596,103,0.825567891485112,209,22,61.0506111001008,247,0.220095693779904,0.732057416267943,0.325849651136619,"Florida"
"186",16798595,175,0.784442925495557,209,20,210.105270163636,249,0.842105263157895,0.870813397129187,0.914189118538915,"Florida"
"187",16798627,12,0.817384370015949,209,26,13.6139237811369,189,0.00478468899521531,0.200956937799043,0.0395121951219512,"Florida"
"188",16798691,39,0.809961967856705,209,25,131.14810429769,219,0.650717703349282,0.837320574162679,0.783398970009088,"Florida"
"189",16798811,8,0.79366028708134,209,30,6.36233040702314,233,0.00956937799043062,0.0334928229665072,0.0150715900527506,"Florida"
"190",16875752,21,0.818181818181818,209,26,13.102432421361,195,0,0.330143540669856,0.0359231411862991,"Florida"
"191",16793853,4,0.824162679425837,209,33,106.565814393939,205,0.54066985645933,0.69377990430622,0.644412191582003,"Florida"
"192",16798773,12,0.809011164274322,209,26,24.6584965580867,199,0.0526315789473684,0.267942583732057,0.120256283883687,"Florida"
"193",16948940,4,0.833732057416268,209,27,69.8516483516484,249,0.282296650717703,0.38755980861244,0.294117647058824,"Florida"
"194",16799991,36,0.840510366826156,209,17,65.4381944051756,215,0.220095693779904,0.827751196172249,0.368121442125237,"Florida"
"195",21479466,4,0.818181818181818,209,31,147.000468164794,205,0.746411483253589,0.803827751196172,0.843567251461988,"Florida"
